id,title,description,genre,amazon link
26032825,The Cruel Prince,"Jude was seven when her parents were murdered and she and her two sisters were stolen away to live in the treacherous High Court of Faerie. Ten years later, Jude wants nothing more than to belong there, despite her mortality. But many of the fey despise humans. Especially Prince Cardan, the youngest and wickedest son of the High King. To win a place at the Court, she must defy himâand face the consequences. As Jude becomes more deeply embroiled in palace intrigues and deceptions, she discovers her own capacity for trickery and bloodshed. But as betrayal threatens to drown the Courts of Faerie in violence, Jude will need to risk her life in a dangerous alliance to save her sisters, and Faerie itself.",Fantasy ,https://www.goodreads.com//book_link/follow/17439?book_id=26032825&source=dropdown
3109,The Omnivore's Dilemma: A Natural History of Four Meals,"What should we have for dinner? For omnivore's like ourselves, this simple question has always posed a dilemma: When you can eat just about anything nature (or the supermarket) has to offer, deciding what you should eat will inevitably stir anxiety, especially when some of the foods on offer might shorten your life. Today, buffeted by one food fad after another, America is What should we have for dinner? For omnivore's like ourselves, this simple question has always posed a dilemma: When you can eat just about anything nature (or the supermarket) has to offer, deciding what you should eat will inevitably stir anxiety, especially when some of the foods on offer might shorten your life. Today, buffeted by one food fad after another, America is suffering from what can only be described as a national eating disorder. The omnivore's dilemma has returned with a vengeance, as the cornucopia of the modern American supermarket and fast-food outlet confronts us with a bewildering and treacherous food landscape. What's at stake in our eating choices is not only our own and our children's health, but the health of the environment that sustains life on earth. The Omnivore's Dilemma is a groundbreaking book in which one of America's most fascinating, original, and elegant writers turns his own omnivorous mind to the seemingly straightforward question of what we should have for dinner. The question has confronted us since man discovered fire, but, according to Michael Pollan, the bestselling author of The Botany of Desire, how we answer it today, ath the dawn of the twenty-first century, may well determine our very survival as a species. Should we eat a fast-food hamburger? Something organic> Or perhaps something we hunt, gather or grow ourselves? To find out, Pollan follows each of the food chains that sustain us--industrial food, organic or alternative food, and food we forage ourselves--from the source to a final meal, and in the process develops a definitive account of the American way of eating. His absorbing narrative takes us from Iowa cornfields to food laboratories, from feedlots and fast-food restaurants to organic farms and hunting grounds, always emphasizing our dynamic coevolutionary relationship with the handful of plant and animal species we depend on. Each time Pollan sits down to a meal, he deploys his unique blend of personal and investigative journalism to trace the origins of everything consumed, revealing what we unwittingly ingest and explaining how our taste for particular foods and flavors reflects our evolutionary inheritance. The surprising answers Pollan offers to the simple question posed by this book have profound political, economic, psychological, and even mortal implications for all of us. Ultimately, this is a book as much about visionary solutions as it is about problems, and Pollan contends that, when it comes to food, doing the right thing often turns out to be the tastiest thing an eater can do. Beautifully written and thrillingly argued, The Omnivore's Dilemma promises to change the way we think about the politics and pleasure of eating. For anyone who reads it, dinner will never again look, or taste, quite the same. --jacket",Nonfiction ,https://www.goodreads.com//book_link/follow/1?book_id=3109&source=dropdown
518848,Sabriel,"Sent to a boarding school in Ancelstierre as a young child, Sabriel has had little experience with the random power of Free Magic or the Dead who refuse to stay dead in the Old Kingdom. But during her final semester, her father, the Abhorsen, goes missing, and Sabriel knows she must enter the Old Kingdom to find him.  With Sabriel, the first installment in the Abhorsen seri Sent to a boarding school in Ancelstierre as a young child, Sabriel has had little experience with the random power of Free Magic or the Dead who refuse to stay dead in the Old Kingdom. But during her final semester, her father, the Abhorsen, goes missing, and Sabriel knows she must enter the Old Kingdom to find him.  With Sabriel, the first installment in the Abhorsen series, Garth Nix exploded onto the fantasy scene as a rising star, in a novel that takes readers to a world where the line between the living and the dead isn't always clearâand sometimes disappears altogether.",Fantasy ,https://www.goodreads.com//book_link/follow/1?book_id=518848&source=dropdown
78418,The Reptile Room,"Dear Reader, If you have picked up this book with the hope of finding a simple and cheery tale, I'm afraid you have picked up the wrong book altogether. The story may seem cheery at first, when the Baudelaire children spend time in the company of some interesting reptiles and a giddy uncle, but don't be fooled. If you know anything at all about the unlucky Baudelaire childr Dear Reader, If you have picked up this book with the hope of finding a simple and cheery tale, I'm afraid you have picked up the wrong book altogether. The story may seem cheery at first, when the Baudelaire children spend time in the company of some interesting reptiles and a giddy uncle, but don't be fooled. If you know anything at all about the unlucky Baudelaire children, you already know that even pleasant events lead down the same road to misery. In fact, within the pages you now hold in your hands, the three siblings endure a car accident, a terrible odor, a deadly serpent, a long knife, a large brass reading lamp, and the appearance of a person they'd hoped never to see again. I am bound to record these tragic events, but you are free to put this book back on the shelf and seek something lighter. With all due respect, Lemony Snicket",Fiction ,https://www.goodreads.com//book_link/follow/17439?book_id=78418&source=dropdown
15731779,Entwined with You,"From the moment I first met Gideon Cross, I recognized something in him that I needed. Something I couldn't resist. I saw the dangerous and damaged soul inside--so much like my own. I was drawn to it. I needed him as surely as I needed my heart to beat. No one knows how much he risked for me. How much I'd been threatened, or just how dark and desperate the shadow of our pas From the moment I first met Gideon Cross, I recognized something in him that I needed. Something I couldn't resist. I saw the dangerous and damaged soul inside--so much like my own. I was drawn to it. I needed him as surely as I needed my heart to beat. No one knows how much he risked for me. How much I'd been threatened, or just how dark and desperate the shadow of our pasts would become. Entwined by our secrets, we tried to defy the odds. We made our own rules and surrendered completely to the exquisite power of possession...",Romance ,https://www.goodreads.com//book_link/follow/17439?book_id=15731779&source=dropdown
68783,"Girl, Interrupted","In 1967, after a session with a psychiatrist she'd never seen before, eighteen-year-old Susanna Kaysen was put in a taxi and sent to McLean Hospital. She spent most of the next two years on the ward for teenage girls in a psychiatric hospital as renowned for its famous clientele--Sylvia Plath, Robert Lowell, James Taylor, and Ray Charles--as for its progressive methods of  In 1967, after a session with a psychiatrist she'd never seen before, eighteen-year-old Susanna Kaysen was put in a taxi and sent to McLean Hospital. She spent most of the next two years on the ward for teenage girls in a psychiatric hospital as renowned for its famous clientele--Sylvia Plath, Robert Lowell, James Taylor, and Ray Charles--as for its progressive methods of treating those who could afford its sanctuary.  Kaysen's memoir encompasses horror and razor-edged perception while providing vivid portraits of her fellow patients and their keepers. It is a brilliant evocation of a ""parallel universe"" set within the kaleidoscopically shifting landscape of the late sixties. Girl, Interrupted is a clear-sighted, unflinching documnet that gives lasting and specific dimension to our definitions of sane and insane, mental illness and recovery.",Nonfiction ,https://www.goodreads.com//book_link/follow/17439?book_id=68783&source=dropdown
6931356,The DUFF: Designated Ugly Fat Friend,"Seventeen-year-old Bianca Piper is cynical and loyal, and she doesn't think she's the prettiest of her friends by a long shot. She's also way too smart to fall for the charms of man-slut and slimy school hottie Wesley Rush. In fact, Bianca hates him. And when he nicknames her ""the Duff,"" she throws her Coke in his face.  But things aren't so great at home right now, and Bia Seventeen-year-old Bianca Piper is cynical and loyal, and she doesn't think she's the prettiest of her friends by a long shot. She's also way too smart to fall for the charms of man-slut and slimy school hottie Wesley Rush. In fact, Bianca hates him. And when he nicknames her ""the Duff,"" she throws her Coke in his face.  But things aren't so great at home right now, and Bianca is desperate for a distraction. She ends up kissing Wesley. Worse, she likes it. Eager for escape, Bianca throws herself into a closeted enemies-with-benefits relationship with him. ",Young Adult ,https://www.goodreads.com//book_link/follow/17439?book_id=6931356&source=dropdown
2536134,Gone,"In the blink of an eye, everyone disappears. Gone. Except for the young. There are teens, but not one single adult. Just as suddenly, there are no phones, no internet, no television. No way to get help. And no way to figure out what's happened. Hunger threatens. Bullies rule. A sinister creature lurks. Animals are mutating. And the teens themselves are changing, developing n In the blink of an eye, everyone disappears. Gone. Except for the young. There are teens, but not one single adult. Just as suddenly, there are no phones, no internet, no television. No way to get help. And no way to figure out what's happened. Hunger threatens. Bullies rule. A sinister creature lurks. Animals are mutating. And the teens themselves are changing, developing new talentsâunimaginable, dangerous, deadly powersâthat grow stronger by the day. It's a terrifying new world. Sides are being chosen, a fight is shaping up. Townies against rich kids. Bullies against the weak. Powerful against powerless. And time is running out: On your 15th birthday, you disappear just like everyone else...",Young Adult ,https://www.goodreads.com//book_link/follow/17439?book_id=2536134&source=dropdown
7937462,The Short Second Life of Bree Tanner,"BREE TANNER CAN BARELY REMEMBER LIFE before she had uncannily powerful senses, superhuman reflexes, and unstoppable physical strength. Life before she had a relentless thirst for blood...  BREE TANNER CAN BARELY REMEMBER LIFE before she had uncannily powerful senses, superhuman reflexes, and unstoppable physical strength. Life before she had a relentless thirst for blood... life before she became a vampire. ALL BREE KNOWS IS THAT LIVING WITH HER fellow newborns has few certainties and even fewer rules: watch your back, don't draw attention to yourself, and above all, make it home by sunrise or die. What she doesn't know: her time as an immortal is quickly running out. THEN BREE FINDS AN UNEXPECTED FRIEND in Diego, a newborn just as curious as Bree about their mysterious creator, whom they only know as  . As they come to realize that the newborns are pawns in a game larger than anything they could have imagined, Bree and Diego must choose sides and decide whom to trust. But when everything you know about vampires is based on a lie, how do you find the truth? IN ANOTHER IRRESISTIBLE COMBINATION of danger, mystery, and romance, Stephenie Meyer tells the devastating story of the newborn army as they prepare to close in on Bella Swan and the Cullens, following their encounter to its unforgettable conclusion.",Young Adult ,https://www.goodreads.com//book_link/follow/17439?book_id=7937462&source=dropdown
1869,Nickel and Dimed: On (Not) Getting by in America,"Reveals low-wage America in all its tenacity, anxiety, and surprising generosity--a land of Big Boxes, fast food, and a thousand desperate stratagems for survival. Millions of Americans work full-time, year-round, for poverty-level wages. In 1998, Barbara Ehrenreich decided to join them. She was inspired in part by the rhetoric surrounding welfare reform, which promised tha Reveals low-wage America in all its tenacity, anxiety, and surprising generosity--a land of Big Boxes, fast food, and a thousand desperate stratagems for survival. Millions of Americans work full-time, year-round, for poverty-level wages. In 1998, Barbara Ehrenreich decided to join them. She was inspired in part by the rhetoric surrounding welfare reform, which promised that any job equals a better life. But how can anyone survive, let alone prosper, on $6-$7 an hour? To find out, Ehrenreich moved from Florida to Maine to Minnesota, taking the cheapest lodgings available and accepting work as a waitress, hotel maid, house cleaner, nursing home aide, and Wal-Mart salesperson. She soon discovered that even the ""lowliest"" occupations require exhausting mental and physical efforts. And one job is not enough; you need at least two if you intend to live indoors. Nickel and Dimed reveals low-wage America in all its tenacity, anxiety, and surprising generosity--a land of Big Boxes, fast food, and a thousand desperate stratagems for survival. Instantly acclaimed for its insight, humor, and passion, this book is changing the way America perceives its working poor.",Nonfiction ,https://www.goodreads.com//book_link/follow/17439?book_id=1869&source=dropdown
179780,The Exorcist,"Four decades after it first terrified the world, William Peter Blattyâs   is back! An extraordinary classic work of horror and dark paranormal suspense. In this stunning 40th Anniversary Edition, a desperate mother and two priests fight to free the soul of a little girl from a supernatural entity of pure malevolence.",Horror ,https://www.goodreads.com//book_link/follow/17439?book_id=179780&source=dropdown
28260587,Empire of Storms,"The long path to the throne has only just begun for Aelin Galathynius as war looms on the horizon. Loyalties have been broken and bought, friends have been lost and gained, and those who possess magic find themselves at odds with  The long path to the throne has only just begun for Aelin Galathynius as war looms on the horizon. Loyalties have been broken and bought, friends have been lost and gained, and those who possess magic find themselves at odds with those who don't. With her heart sworn to the warrior-prince by her side, and her fealty pledged to the people she is determined to save, Aelin will delve into the depths of her power to protect those she loves. But as monsters emerge from the horrors of the past, and dark forces become poised to claim her world, the only chance for salvation will lie in a desperate quest that may mark the end of everything Aelin holds dear. In this breathtaking fifth installment of the   bestselling Throne of Glass series, Aelin will have to choose whatâand whoâto sacrifice if she's to keep the world of Erilea from breaking apart.",Fantasy ,https://www.goodreads.com//book_link/follow/17439?book_id=28260587&source=dropdown
35297426,Then She Was Gone,"THEN She was fifteen, her mother's golden girl. She had her whole life ahead of her. And then, in the blink of an eye, Ellie was gone.  NOW  Itâs been ten years since Ellie disappeared, but Laurel has never given up hope of finding her daughter. And then one day a charming and charismatic stranger called Floyd walks into a cafÃ© and sweeps Laurel off her feet.  Before too long s THEN She was fifteen, her mother's golden girl. She had her whole life ahead of her. And then, in the blink of an eye, Ellie was gone.  NOW  Itâs been ten years since Ellie disappeared, but Laurel has never given up hope of finding her daughter. And then one day a charming and charismatic stranger called Floyd walks into a cafÃ© and sweeps Laurel off her feet.  Before too long sheâs staying the night at this house and being introduced to his nine year old daughter.  Poppy is precocious and pretty - and meeting her completely takes Laurel's breath away.  Because Poppy is the spitting image of Ellie when she was that age. And now all those unanswered questions that have haunted Laurel come flooding back.  What happened to Ellie? Where did she go?  Who still has secrets to hide?",Mystery ,https://www.goodreads.com//book_link/follow/17439?book_id=35297426&source=dropdown
5659,The Wind in the Willows,"""There is nothing half so much worth doing as simply messing around in boats."" When Mole flees his little underground home he discovers new friends and adventures with Raj, Toad and Badger. This much-loved story has been carefully retold for young children to enjoy. With beautiful illustrations throughout, it provides the perfect introduction to a classic tale.",Classics ,https://www.goodreads.com//book_link/follow/17439?book_id=5659&source=dropdown
11573,The Dead Zone,"Johnny, the small boy who skated at breakneck speed into an accident that for one horrifying moment plunged him into  .  Johnny Smith, the small-town schoolteacher who spun the wheel of fortune and won a four-and-a-half-year trip into  .  John Smith, who awakened from an interminable coma with an accursed powerâthe power to see the future and the terr Johnny, the small boy who skated at breakneck speed into an accident that for one horrifying moment plunged him into  .  Johnny Smith, the small-town schoolteacher who spun the wheel of fortune and won a four-and-a-half-year trip into  .  John Smith, who awakened from an interminable coma with an accursed powerâthe power to see the future and the terrible fate awaiting mankind in  . ~",Horror ,https://www.goodreads.com//book_link/follow/17439?book_id=11573&source=dropdown
14061955,Siege and Storm,"â¶  Hunted across the True Sea, haunted by the lives she took on the Fold, Alina must try to make a life with Mal in an unfamiliar land, all while keeping her identity as the Sun Summoner a secret. But she canât outrun her past or her destiny for long. The Darkling has emerged from the Shadow Fold with a terrifying new power â¶  Hunted across the True Sea, haunted by the lives she took on the Fold, Alina must try to make a life with Mal in an unfamiliar land, all while keeping her identity as the Sun Summoner a secret. But she canât outrun her past or her destiny for long. The Darkling has emerged from the Shadow Fold with a terrifying new power and a dangerous plan that will test the very boundaries of the natural world. With the help of a notorious privateer, Alina returns to the country she abandoned, determined to fight the forces gathering against Ravka. But as her power grows, Alina slips deeper into the Darklingâs game of forbidden magic, and farther away from Mal. Somehow, she will have to choose between her country, her power, and the love she always thought would guide herâor risk losing everything to the oncoming storm.",Fantasy ,https://www.goodreads.com//book_link/follow/17439?book_id=14061955&source=dropdown
2233407,From Dead to Worse,"After the natural disaster of Hurricane Katrina and the manmade explosion at the vampire summit, everyone human and otherwise is stressed, including Louisiana cocktail waitress Sookie Stackhouse, who is trying to cope with the fact that her boyfriend Quinn has gone missing.  It's clear that things are changing whether the weres and vamps of her corner of Louisiana like it o After the natural disaster of Hurricane Katrina and the manmade explosion at the vampire summit, everyone human and otherwise is stressed, including Louisiana cocktail waitress Sookie Stackhouse, who is trying to cope with the fact that her boyfriend Quinn has gone missing.  It's clear that things are changing whether the weres and vamps of her corner of Louisiana like it or not. And Sookie, Friend to the Pack and blood-bonded to Eric Northman, leader of the local vampire community is caught up in the changes.  In the ensuing battles, Sookie faces danger, death, and once more, betrayal by someone she loves. And when the fur has finished flying and the cold blood finished flowing, her world will be forever altered.",Fantasy ,https://www.goodreads.com//book_link/follow/17439?book_id=2233407&source=dropdown
7331435,A Visit from the Goon Squad,"Jennifer Eganâs spellbinding interlocking narratives circle the lives of Bennie Salazar, an aging former punk rocker and record executive, and Sasha, the passionate, troubled young woman he employs. Although Bennie and Sasha never discover each otherâs pasts, the reader does, in intimate detail, along with the secret lives of a host of other characters whose paths intersec Jennifer Eganâs spellbinding interlocking narratives circle the lives of Bennie Salazar, an aging former punk rocker and record executive, and Sasha, the passionate, troubled young woman he employs. Although Bennie and Sasha never discover each otherâs pasts, the reader does, in intimate detail, along with the secret lives of a host of other characters whose paths intersect with theirs, over many years, in locales as varied as New York, San Francisco, Naples, and Africa. We first meet Sasha in her mid-thirties, on her therapistâs couch in New York City, confronting her long-standing compulsion to steal. Later, we learn the genesis of her turmoil when we see her as the child of a violent marriage, then as a runaway living in Naples, then as a college student trying to avert the suicidal impulses of her best friend. We plunge into the hidden yearnings and disappointments of her uncle, an art historian stuck in a dead marriage, who travels to Naples to extract Sasha from the cityâs demimonde and experiences an epiphany of his own while staring at a sculpture of Orpheus and Eurydice in the Museo Nazionale. We meet Bennie Salazar at the melancholy nadir of his adult lifeâdivorced, struggling to connect with his nine-year-old son, listening to a washed-up band in the basement of a suburban houseâand then revisit him in 1979, at the height of his youth, shy and tender, reveling in San Franciscoâs punk scene as he discovers his ardor for rock and roll and his gift for spotting talent. We learn what became of his high school gangâwho thrived and who falteredâand we encounter Lou Kline, Bennieâs catastrophically careless mentor, along with the lovers and children left behind in the wake of Louâs far-flung sexual conquests and meteoric rise and fall.   is a book about the interplay of time and music, about survival, about the stirrings and transformations set inexorably in motion by even the most passing conjunction of our fates. In a breathtaking array of styles and tones ranging from tragedy to satire to PowerPoint, Egan captures the undertow of self-destruction that we all must either master or succumb to; the basic human hunger for redemption; and the universal tendency to reach for bothâand escape the merciless progress of timeâin the transporting realms of art and music. Sly, startling, exhilarating work from one of our boldest writers.",Fiction ,https://www.goodreads.com//book_link/follow/17439?book_id=7331435&source=dropdown
5161066,Dead and Gone,"The vamps have been out for years, and now the weres and shifters have decided to follow the lead of the undead and reveal their existence to the ordinary world. Sookie Stackhouse already knows about them, of course - her brother turns into a panther at the full moon, she's friend to the local were pack, and Sam, her boss at Merlotte's bar, is a shapeshifter. The great reve The vamps have been out for years, and now the weres and shifters have decided to follow the lead of the undead and reveal their existence to the ordinary world. Sookie Stackhouse already knows about them, of course - her brother turns into a panther at the full moon, she's friend to the local were pack, and Sam, her boss at Merlotte's bar, is a shapeshifter. The great revelation goes well at first - then the horribly mutilated body of a were-panther is found in the parking lot of Merlotte's, and Sookie agrees to use her telepathic talent to track down the murderer. But there is a far greater danger than this killer threatening Bon Temps: a race of unhuman beings, older, more powerful, and far more secretive than the vampires or the werewolves, is preparing for war. And Sookie is an all-too-human pawn in their ages-old battle...",Fantasy ,https://www.goodreads.com//book_link/follow/17439?book_id=5161066&source=dropdown
15858248,Wallbanger,"The first night after Caroline moves into her fantastic new San Francisco apartment, she realizes she's gaining an intimate knowledge of her new neighbor's nocturnal adventures. Thanks to paper-thin walls and the guy's athletic prowess, she can hear not just his bed banging against the wall but the ecstatic response of what seems (as loud night after loud night goes by) li The first night after Caroline moves into her fantastic new San Francisco apartment, she realizes she's gaining an intimate knowledge of her new neighbor's nocturnal adventures. Thanks to paper-thin walls and the guy's athletic prowess, she can hear not just his bed banging against the wall but the ecstatic response of what seems (as loud night after loud night goes by) like an endless parade of women. And since Caroline is currently on a self-imposed dating hiatus, and her neighbor is clearly lethally attractive to women, she finds her fantasies keep her awake even longer than the noise. So when the wallbanging threatens to literally bounce her out of bed, Caroline, clad in sexual frustration and a pink baby-doll nightie, confronts Simon Parker, her heard-but-never-seen neighbor. The tension between them is as thick as the walls are thin, and the results just as mixed. Suddenly, Caroline is finding she may have discovered a whole new definition of neighborly... In a delicious mix of silly and steamy, Alice Clayton dishes out a hot and hilarious tale of exasperation at first sight...",Romance ,https://www.goodreads.com//book_link/follow/1?book_id=15858248&source=dropdown
43814,The Vampire Lestat,"Lestat. The vampire hero of Anne Rice's enthralling new novel is a creature of the darkest and richest imagination. Once an aristocrat in the heady days of pre-revolutionary France, now a rock star in the demonic, shimmering 1980s, he rushes through the centuries in search of others like him, seeking answers to the mystery of his eternal, terrifying existence. His is a mes Lestat. The vampire hero of Anne Rice's enthralling new novel is a creature of the darkest and richest imagination. Once an aristocrat in the heady days of pre-revolutionary France, now a rock star in the demonic, shimmering 1980s, he rushes through the centuries in search of others like him, seeking answers to the mystery of his eternal, terrifying existence. His is a mesmerizing story --- passionate, complex, and thrilling.",Horror ,https://www.goodreads.com//book_link/follow/17439?book_id=43814&source=dropdown
341879,Just Kids,"In  , Patti Smith's first book of prose, the legendary American artist offers a never-before-seen glimpse of her remarkable relationship with photographer Robert Mapplethorpe in the epochal days of New York City and the Chelsea Hotel in the late sixties and seventies. An honest and moving story of youth and friendship, Smith brings the same unique, lyrical quality  In  , Patti Smith's first book of prose, the legendary American artist offers a never-before-seen glimpse of her remarkable relationship with photographer Robert Mapplethorpe in the epochal days of New York City and the Chelsea Hotel in the late sixties and seventies. An honest and moving story of youth and friendship, Smith brings the same unique, lyrical quality to   as she has to the rest of her formidable body of work--from her influential 1975 album   to her visual art and poetry.",Nonfiction ,https://www.goodreads.com//book_link/follow/17439?book_id=341879&source=dropdown
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You","Cammie Morgan is a student at the Gallagher Academy for Exceptional Young Women, a fairly typical all-girls schoolâthat is, if every school taught advanced martial arts in PE and the latest in chemical warfare in science, and students received extra credit for breaking CIA codes in computer class. The Gallagher Academy might claim to be a school for geniuses, but it's real Cammie Morgan is a student at the Gallagher Academy for Exceptional Young Women, a fairly typical all-girls schoolâthat is, if every school taught advanced martial arts in PE and the latest in chemical warfare in science, and students received extra credit for breaking CIA codes in computer class. The Gallagher Academy might claim to be a school for geniuses, but it's really a school for spies. Even though Cammie is fluent in fourteen languages and capable of killing a man in seven different ways, she has no idea what to do when she meets an ordinary boy who thinks she's an ordinary girl. Sure, she can tap his phone, hack into his computer, or track him through town with the skill of a real ""pavement artist""âbut can she maneuver a relationship with someone who can never know the truth about her?  Cammie Morgan may be an elite spy-in-training, but in her sophomore year, she's on her most dangerous missionâfalling in love.",Young Adult ,https://www.goodreads.com//book_link/follow/17439?book_id=852470&source=dropdown
13538873,Mr. Penumbra's 24-Hour Bookstore,"The Great Recession has shuffled Clay Jannon away from life as a San Francisco web-design drone and into the aisles of Mr. Penumbra's 24-Hour Bookstore, but after a few days on the job, Clay discovers that the store is more curious than either its name or its gnomic owner might suggest. The customers are few, and they never seem to buy anything; instead, they ""check out"" l The Great Recession has shuffled Clay Jannon away from life as a San Francisco web-design drone and into the aisles of Mr. Penumbra's 24-Hour Bookstore, but after a few days on the job, Clay discovers that the store is more curious than either its name or its gnomic owner might suggest. The customers are few, and they never seem to buy anything; instead, they ""check out"" large, obscure volumes from strange corners of the store. Suspicious, Clay engineers an analysis of the clientele's behavior, seeking help from his variously talented friends, but when they bring their findings to Mr. Penumbra, they discover the bookstore's secrets extend far beyond its walls.",Fiction ,https://www.goodreads.com//book_link/follow/17439?book_id=13538873&source=dropdown
285092,High Fidelity,"Do you know your desert-island, all-time, top five most memorable split-ups? Rob does. He keeps a list, in fact. But Laura isn't on it - even though she's just become his latest ex. He's got his life back, you see. He can just do what he wants when he wants: like listen to whatever music he likes, look up the girls that are on his list, and generally behaves as if Laura nev Do you know your desert-island, all-time, top five most memorable split-ups? Rob does. He keeps a list, in fact. But Laura isn't on it - even though she's just become his latest ex. He's got his life back, you see. He can just do what he wants when he wants: like listen to whatever music he likes, look up the girls that are on his list, and generally behaves as if Laura never mattered. But Rob finds he can't move on. He's stuck in a really deep groove - and it's called Laura. Soon, he's asking himself some big questions: about love, about life - and about why we choose to share ours with the people we do.",Fiction ,https://www.goodreads.com//book_link/follow/17439?book_id=285092&source=dropdown
22299763,Crooked Kingdom,"Welcome to the world of the Grisha. Kaz Brekker and his crew of deadly outcasts have just pulled off a heist so daring even they didn't think they'd survive. But instead of divvying up a fat reward, they're right back to fighting for their lives. Double-crossed and badly weakened, the crew is low on resources, allies, and hope. As powerful forces from around the world descen Welcome to the world of the Grisha. Kaz Brekker and his crew of deadly outcasts have just pulled off a heist so daring even they didn't think they'd survive. But instead of divvying up a fat reward, they're right back to fighting for their lives. Double-crossed and badly weakened, the crew is low on resources, allies, and hope. As powerful forces from around the world descend on Ketterdam to root out the secrets of the dangerous drug known as jurda parem, old rivals and new enemies emerge to challenge Kaz's cunning and test the team's fragile loyalties. A war will be waged on the city's dark and twisting streets - a battle for revenge and redemption that will decide the fate of the Grisha world.",Fantasy ,https://www.goodreads.com//book_link/follow/17439?book_id=22299763&source=dropdown
6393631,Smile,"Raina just wants to be a normal sixth grader. But one night after Girl Scouts she trips and falls, severely injuring her two front teeth, and what follows is a long and frustrating journey with on-again, off-again braces, surgery, embarrassing headgear, and even a retainer with fake teeth attached. And on top of all that, thereâs still more to deal with: a major earthquake Raina just wants to be a normal sixth grader. But one night after Girl Scouts she trips and falls, severely injuring her two front teeth, and what follows is a long and frustrating journey with on-again, off-again braces, surgery, embarrassing headgear, and even a retainer with fake teeth attached. And on top of all that, thereâs still more to deal with: a major earthquake, boy confusion, and friends who turn out to be not so friendly. This coming-of-age true story is sure to resonate with anyone who has ever been in middle school, and especially those who have ever had a bit of their own dental drama.",Sequential Art-Graphic Novels ,https://www.goodreads.com//book_link/follow/17439?book_id=6393631&source=dropdown
35729,Lover Eternal,"Within the brotherhood, Rhage is the vampire with the strongest ap Within the brotherhood, Rhage is the vampire with the strongest appetites. He's the best fighter, the quickest to act on his impulses, and the most voracious lover-for inside him burns a ferocious curse cast by the Scribe Virgin. Owned by this dark side, Rhage fears the time when his inner dragon is unleashed, making him a danger to everyone around him. Mary Luce, a survivor of many hardships is unwittingly thrown into the vampire world and reliant on Rhage's protection. With a life-threatening curse of her own, Mary is not looking for love. She lost her faith in miracles years ago. But when Rhage's intense animal attraction turns into something more emotional, he knows that he must make Mary his alone. And while their enemies close in, Mary fights desperately to gain life eternal with the one she loves...",Romance ,https://www.goodreads.com//book_link/follow/17439?book_id=35729&source=dropdown
18050143,"Zero to One: Notes on Startups, or How to Build the Future","If you want to build a better future, you must believe in secrets. The great secret of our time is that there are still uncharted frontiers to explore and new inventions to create. In Zero to One, legendary entrepreneur and investor Peter Thiel shows how we can find singular ways to create those new things.  Thiel begins with the contrarian premise that we live in an age of  If you want to build a better future, you must believe in secrets. The great secret of our time is that there are still uncharted frontiers to explore and new inventions to create. In Zero to One, legendary entrepreneur and investor Peter Thiel shows how we can find singular ways to create those new things.  Thiel begins with the contrarian premise that we live in an age of technological stagnation, even if weâre too distracted by shiny mobile devices to notice. Information technology has improved rapidly, but there is no reason why progress should be limited to computers or Silicon Valley. Progress can be achieved in any industry or area of business. It comes from the most important skill that every leader must master: learning to think for yourself. Doing what someone else already knows how to do takes the world from 1 to n, adding more of something familiar. But when you do something new, you go from 0 to 1. The next Bill Gates will not build an operating system. The next Larry Page or Sergey Brin wonât make a search engine. Tomorrowâs champions will not win by competing ruthlessly in todayâs marketplace. They will escape competition altogether, because their businesses will be unique.  Zero to One presents at once an optimistic view of the future of progress in America and a new way of thinking about innovation: it starts by learning to ask the questions that lead you to find value in unexpected places.",Business ,https://www.goodreads.com//book_link/follow/17439?book_id=18050143&source=dropdown
30268522,Why Not Me?," In   Kaling shares her ongoing journey to find contentment and excitement in her adult life, whether  In   Kaling shares her ongoing journey to find contentment and excitement in her adult life, whether it's falling in love at work, seeking new friendships in lonely places, attempting to be the first person in history to lose weight without any behavior modification whatsoever, or most important, believing that you have a place in Hollywood when you're constantly reminded that no one looks like you.   In ""How to Look Spectacular: A Starlet's Confessions"", Kaling gives her tongue-in-cheek secrets for surefire on-camera beauty, (""Your natural hair color may be appropriate for your skin tone, but this isn't the land of appropriate- . Out here, a dark-skinned woman s traditional hair color is honey blonde."") ""Player"" tells the story of Kaling being seduced and dumped by a female friend in L.A. (""I had been replaced by a younger model. And now they had matching bangs."") In ""Unlikely Leading Lady"", she muses on America's fixation with the weight of actresses, (""Most women we see onscreen are either so thin that they're walking clavicles or so huge that their only scenes involve them breaking furniture."") And in ""Soup Snakes"", Kaling spills some secrets on her relationship with her ex-boyfriend and close friend, B.J. Novak (""I will freely admit: my relationship with B.J. Novak is weird as hell."")   Mindy turns the anxieties, the glamour, and the celebrations of her second coming-of-age into a laugh-out-loud funny collection of essays that anyone who's ever been at a turning point in their life or career can relate to. And those who've never been at a turning point can skip to the parts where she talks about meeting Bradley Cooper.",Nonfiction ,https://www.goodreads.com//book_link/follow/17439?book_id=30268522&source=dropdown
